GO_ID,GO_Term,Annotated,Significant,Expected,elimKS_pvalue,Ontology
GO:0004315,3-oxoacyl-[acyl-carrier-protein] synthase activity,70,1,3.26,1.000000e+00,MF
GO:0008810,cellulase activity,35,1,1.63,1.000000e+00,MF
GO:0004177,aminopeptidase activity,45,0,2.09,1.000000e+00,MF
GO:0004594,pantothenate kinase activity,7,0,0.33,1.000000e+00,MF
GO:0008412,4-hydroxybenzoate polyprenyltransferase activity,13,0,0.61,1.000000e+00,MF
GO:0004197,cysteine-type endopeptidase activity,17,0,0.79,1.000000e+00,MF
GO:0004089,carbonate dehydratase activity,15,0,0.70,1.000000e+00,MF
GO:0008137,NADH dehydrogenase (ubiquinone) activity,6,0,0.28,1.000000e+00,MF
GO:0003922,GMP synthase (glutamine-hydrolyzing) activity,5,0,0.23,1.000000e+00,MF
GO:0004820,glycine-tRNA ligase activity,6,0,0.28,1.000000e+00,MF
GO:0004619,phosphoglycerate mutase activity,10,0,0.47,1.000000e+00,MF
GO:0003997,acyl-CoA oxidase activity,31,0,1.44,1.000000e+00,MF
GO:0015038,glutathione disulfide oxidoreductase activity,7,0,0.33,1.000000e+00,MF
GO:0034061,DNA polymerase activity,144,3,6.70,1.000000e+00,MF
GO:0004407,histone deacetylase activity,11,0,0.51,1.000000e+00,MF
GO:0003855,3-dehydroquinate dehydratase activity,5,0,0.23,1.000000e+00,MF
GO:0000030,mannosyltransferase activity,66,0,3.07,1.000000e+00,MF
GO:0016805,dipeptidase activity,5,0,0.23,1.000000e+00,MF
GO:0004470,malic enzyme activity,5,0,0.23,1.000000e+00,MF
GO:0015928,fucosidase activity,20,0,0.93,1.000000e+00,MF
GO:0004000,adenosine deaminase activity,6,0,0.28,1.000000e+00,MF
GO:0003879,ATP phosphoribosyltransferase activity,9,0,0.42,1.000000e+00,MF
GO:0036402,proteasome-activating activity,9,0,0.42,1.000000e+00,MF
GO:0003910,DNA ligase (ATP) activity,5,0,0.23,1.000000e+00,MF
GO:0030600,feruloyl esterase activity,29,0,1.35,1.000000e+00,MF
GO:0008318,protein prenyltransferase activity,8,0,0.37,1.000000e+00,MF
GO:0052878,linoleate 8R-lipoxygenase activity,5,0,0.23,1.000000e+00,MF
GO:0003955,NAD(P)H dehydrogenase (quinone) activity,6,0,0.28,1.000000e+00,MF
GO:0016211,ammonia ligase activity,7,0,0.33,1.000000e+00,MF
GO:0004588,orotate phosphoribosyltransferase activity,7,0,0.33,1.000000e+00,MF
GO:0004386,helicase activity,357,11,16.62,1.000000e+00,MF
GO:0030060,L-malate dehydrogenase (NAD+) activity,5,0,0.23,1.000000e+00,MF
GO:0008170,N-methyltransferase activity,34,0,1.58,1.000000e+00,MF
GO:0097747,RNA polymerase activity,52,1,2.42,1.000000e+00,MF
GO:0008824,cyanate hydratase activity,5,0,0.23,1.000000e+00,MF
GO:0004532,RNA exonuclease activity,20,0,0.93,1.000000e+00,MF
GO:0004650,polygalacturonase activity,70,0,3.26,1.000000e+00,MF
GO:0016215,acyl-CoA desaturase activity,7,0,0.33,1.000000e+00,MF
GO:0008113,peptide-methionine (S)-S-oxide reductase activity,8,0,0.37,1.000000e+00,MF
GO:0019104,DNA N-glycosylase activity,15,0,0.70,1.000000e+00,MF
GO:0004568,chitinase activity,40,0,1.86,1.000000e+00,MF
GO:0008177,succinate dehydrogenase (quinone) activity,7,0,0.33,1.000000e+00,MF
GO:0061731,ribonucleoside-diphosphate reductase activity,15,0,0.70,1.000000e+00,MF
GO:0015035,protein-disulfide reductase activity,13,0,0.61,1.000000e+00,MF
GO:0003938,IMP dehydrogenase activity,5,0,0.23,1.000000e+00,MF
GO:0004096,catalase activity,10,0,0.47,1.000000e+00,MF
GO:0004813,alanine-tRNA ligase activity,5,0,0.23,1.000000e+00,MF
GO:0102210,rhamnogalacturonan endolyase activity,8,0,0.37,1.000000e+00,MF
GO:0097599,xylanase activity,32,0,1.49,1.000000e+00,MF
GO:0003916,DNA topoisomerase activity,11,0,0.51,1.000000e+00,MF
GO:0004749,ribose phosphate diphosphokinase activity,9,0,0.42,1.000000e+00,MF
GO:0008409,5'-3' exonuclease activity,12,0,0.56,1.000000e+00,MF
GO:0004066,asparagine synthase (glutamine-hydrolyzing) activity,11,0,0.51,1.000000e+00,MF
GO:0070567,cytidylyltransferase activity,10,0,0.47,1.000000e+00,MF
GO:0003796,lysozyme activity,5,0,0.23,1.000000e+00,MF
GO:0002161,aminoacyl-tRNA deacylase activity,12,0,0.56,1.000000e+00,MF
GO:0003847,1-alkyl-2-acetylglycerophosphocholine esterase activity,5,0,0.23,1.000000e+00,MF
GO:0015927,trehalase activity,7,0,0.33,1.000000e+00,MF
GO:0030570,pectate lyase activity,19,0,0.88,1.000000e+00,MF
GO:0016462,pyrophosphatase activity,736,25,34.26,1.000000e+00,MF
GO:0016779,nucleotidyltransferase activity,249,4,11.59,1.000000e+00,MF
GO:0016838,"carbon-oxygen lyase activity, acting on phosphates",15,0,0.70,1.000000e+00,MF
GO:0016774,"phosphotransferase activity, carboxyl group as acceptor",10,0,0.47,1.000000e+00,MF
GO:0016833,oxo-acid-lyase activity,7,0,0.33,1.000000e+00,MF
GO:0008234,cysteine-type peptidase activity,246,3,11.45,1.000000e+00,MF
GO:0016841,ammonia-lyase activity,10,0,0.47,1.000000e+00,MF
GO:0016878,acid-thiol ligase activity,6,0,0.28,1.000000e+00,MF
GO:0031418,L-ascorbic acid binding,12,0,0.56,1.000000e+00,MF
GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",23,0,1.07,1.000000e+00,MF
GO:0003984,acetolactate synthase activity,6,0,0.28,1.000000e+00,MF
GO:0004784,superoxide dismutase activity,7,0,0.33,1.000000e+00,MF
GO:0004519,endonuclease activity,287,5,13.36,1.000000e+00,MF
GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",12,0,0.56,1.000000e+00,MF
GO:0016682,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",10,0,0.47,1.000000e+00,MF
GO:0033558,protein lysine deacetylase activity,11,0,0.51,1.000000e+00,MF
GO:0004016,adenylate cyclase activity,7,0,0.33,1.000000e+00,MF
GO:0004659,prenyltransferase activity,55,1,2.56,1.000000e+00,MF
GO:0016646,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",13,0,0.61,1.000000e+00,MF
GO:0016837,"carbon-oxygen lyase activity, acting on polysaccharides",27,0,1.26,1.000000e+00,MF
GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",11,0,0.51,1.000000e+00,MF
GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,6,0,0.28,1.000000e+00,MF
GO:0005034,osmosensor activity,12,0,0.56,1.000000e+00,MF
GO:0016880,acid-ammonia (or amide) ligase activity,9,0,0.42,1.000000e+00,MF
GO:0003909,DNA ligase activity,5,0,0.23,1.000000e+00,MF
GO:0016783,sulfurtransferase activity,20,0,0.93,1.000000e+00,MF
GO:0016778,diphosphotransferase activity,13,0,0.61,1.000000e+00,MF
GO:0016763,pentosyltransferase activity,46,1,2.14,1.000000e+00,MF
GO:0016649,"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor",5,0,0.23,1.000000e+00,MF
GO:0016861,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses",13,0,0.61,1.000000e+00,MF
GO:0009982,pseudouridine synthase activity,16,0,0.74,1.000000e+00,MF
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",22,0,1.02,1.000000e+00,MF
GO:0016671,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",14,0,0.65,1.000000e+00,MF
GO:0016668,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",10,0,0.47,1.000000e+00,MF
GO:0035615,clathrin-cargo adaptor activity,9,0,0.42,1.000000e+00,MF
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",745,25,34.68,1.000000e+00,MF
GO:0016842,amidine-lyase activity,11,0,0.51,1.000000e+00,MF
GO:0004536,DNA nuclease activity,46,0,2.14,1.000000e+00,MF
GO:0016881,acid-amino acid ligase activity,18,0,0.84,1.000000e+00,MF
GO:0016836,hydro-lyase activity,67,2,3.12,1.000000e+00,MF
GO:0015036,disulfide oxidoreductase activity,21,0,0.98,1.000000e+00,MF
GO:0000987,cis-regulatory region sequence-specific DNA binding,6,0,0.28,1.000000e+00,MF
GO:0004812,aminoacyl-tRNA ligase activity,74,0,3.44,1.000000e+00,MF
GO:0016615,malate dehydrogenase activity,13,0,0.61,1.000000e+00,MF
GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",25,0,1.16,1.000000e+00,MF
GO:0090560,2-(3-amino-3-carboxypropyl)histidine synthase activity,5,0,0.23,1.000000e+00,MF
GO:0019239,deaminase activity,29,0,1.35,1.000000e+00,MF
GO:0016634,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",35,0,1.63,1.000000e+00,MF
GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",14,0,0.65,1.000000e+00,MF
GO:0030976,thiamine pyrophosphate binding,12,0,0.56,1.000000e+00,MF
GO:0031177,phosphopantetheine binding,59,0,2.75,1.000000e+00,MF
GO:0004930,G protein-coupled receptor activity,35,1,1.63,1.000000e+00,MF
GO:0016832,aldehyde-lyase activity,14,0,0.65,1.000000e+00,MF
GO:0016635,"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",7,0,0.33,1.000000e+00,MF
GO:0046912,"acyltransferase activity, acyl groups converted into alkyl on transfer",22,0,1.02,1.000000e+00,MF
GO:0016624,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",7,0,0.33,1.000000e+00,MF
GO:0008452,RNA ligase activity,5,0,0.23,1.000000e+00,MF
GO:0016670,"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor",7,0,0.33,1.000000e+00,MF
GO:0120545,nucleic acid conformation isomerase activity,369,11,17.17,1.000000e+00,MF
GO:0004540,RNA nuclease activity,189,4,8.80,1.000000e+00,MF
GO:0016728,"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor",15,0,0.70,1.000000e+00,MF
GO:0001653,peptide receptor activity,35,1,1.63,1.000000e+00,MF
GO:0120543,macromolecular conformation isomerase activity,414,13,19.27,1.000000e+00,MF
GO:0019842,vitamin binding,86,0,4.00,1.000000e+00,MF
GO:0016667,"oxidoreductase activity, acting on a sulfur group of donors",39,0,1.82,1.000000e+00,MF
GO:0015297,antiporter activity,6,0,0.28,1.000000e+00,MF
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",69,1,3.21,1.000000e+00,MF
GO:0008061,chitin binding,44,1,2.05,1.000000e+00,MF
GO:0004888,transmembrane signaling receptor activity,49,1,2.28,1.000000e+00,MF
GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",15,0,0.70,1.000000e+00,MF
GO:0031267,small GTPase binding,28,0,1.30,1.000000e+00,MF
GO:0043015,gamma-tubulin binding,12,0,0.56,1.000000e+00,MF
GO:0031625,ubiquitin protein ligase binding,28,0,1.30,1.000000e+00,MF
GO:0004518,nuclease activity,395,11,18.38,1.000000e+00,MF
GO:0016645,"oxidoreductase activity, acting on the CH-NH group of donors",18,0,0.84,1.000000e+00,MF
GO:0003747,translation release factor activity,5,0,0.23,1.000000e+00,MF
GO:0016744,transketolase or transaldolase activity,10,0,0.47,1.000000e+00,MF
GO:0005315,phosphate transmembrane transporter activity,7,0,0.33,1.000000e+00,MF
GO:0017025,TBP-class protein binding,7,0,0.33,1.000000e+00,MF
GO:0016679,"oxidoreductase activity, acting on diphenols and related substances as donors",11,0,0.51,1.000000e+00,MF
GO:0017070,U6 snRNA binding,18,0,0.84,1.000000e+00,MF
GO:0016835,carbon-oxygen lyase activity,110,2,5.12,1.000000e+00,MF
GO:0140312,cargo adaptor activity,9,0,0.42,1.000000e+00,MF
GO:0016886,"ligase activity, forming phosphoric ester bonds",11,0,0.51,1.000000e+00,MF
GO:0016840,carbon-nitrogen lyase activity,22,0,1.02,1.000000e+00,MF
GO:0019237,centromeric DNA binding,5,0,0.23,1.000000e+00,MF
GO:0016854,racemase and epimerase activity,8,0,0.37,1.000000e+00,MF
GO:0016817,"hydrolase activity, acting on acid anhydrides",749,25,34.86,1.000000e+00,MF
GO:0009881,photoreceptor activity,5,0,0.23,1.000000e+00,MF
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",19,0,0.88,1.000000e+00,MF
GO:0016788,"hydrolase activity, acting on ester bonds",753,26,35.05,1.000000e+00,MF
GO:0016721,"oxidoreductase activity, acting on superoxide radicals as acceptor",7,0,0.33,1.000000e+00,MF
GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",143,5,6.66,1.000000e+00,MF
GO:0016872,intramolecular lyase activity,7,0,0.33,1.000000e+00,MF
GO:0016875,"ligase activity, forming carbon-oxygen bonds",74,0,3.44,1.000000e+00,MF
GO:0019213,deacetylase activity,44,0,2.05,1.000000e+00,MF
GO:0003713,transcription coactivator activity,5,0,0.23,1.000000e+00,MF
GO:0140102,"catalytic activity, acting on a rRNA",9,0,0.42,1.000000e+00,MF
GO:0051213,dioxygenase activity,168,5,7.82,1.000000e+00,MF
GO:0043495,protein-membrane adaptor activity,11,0,0.51,1.000000e+00,MF
GO:0016782,"transferase activity, transferring sulphur-containing groups",22,0,1.02,1.000000e+00,MF
GO:0030623,U5 snRNA binding,14,0,0.65,1.000000e+00,MF
GO:0000976,transcription cis-regulatory region binding,12,0,0.56,1.000000e+00,MF
GO:0015291,secondary active transmembrane transporter activity,15,0,0.70,1.000000e+00,MF
GO:0061783,peptidoglycan muralytic activity,5,0,0.23,1.000000e+00,MF
GO:0051020,GTPase binding,28,0,1.30,1.000000e+00,MF
GO:0005199,structural constituent of cell wall,7,0,0.33,1.000000e+00,MF
GO:0030674,protein-macromolecule adaptor activity,44,1,2.05,1.000000e+00,MF
GO:0017069,snRNA binding,23,0,1.07,1.000000e+00,MF
GO:0042162,telomeric repeat DNA binding,14,0,0.65,1.000000e+00,MF
GO:0043023,ribosomal large subunit binding,6,0,0.28,1.000000e+00,MF
GO:0000339,RNA cap binding,6,0,0.28,1.000000e+00,MF
GO:0038023,signaling receptor activity,55,1,2.56,1.000000e+00,MF
GO:0009975,cyclase activity,8,0,0.37,1.000000e+00,MF
GO:0036094,small molecule binding,171,5,7.96,1.000000e+00,MF
GO:0015267,channel activity,16,0,0.74,1.000000e+00,MF
GO:0003729,mRNA binding,36,0,1.68,1.000000e+00,MF
GO:0008079,translation termination factor activity,5,0,0.23,1.000000e+00,MF
GO:0140296,general transcription initiation factor binding,7,0,0.33,1.000000e+00,MF
GO:0097367,carbohydrate derivative binding,49,1,2.28,1.000000e+00,MF
GO:0016874,ligase activity,295,3,13.73,1.000000e+00,MF
GO:0044389,ubiquitin-like protein ligase binding,28,0,1.30,1.000000e+00,MF
GO:0003743,translation initiation factor activity,115,3,5.35,1.000000e+00,MF
GO:0140640,"catalytic activity, acting on a nucleic acid",877,23,40.82,1.000000e+00,MF
GO:0003725,double-stranded RNA binding,10,0,0.47,1.000000e+00,MF
GO:0016787,hydrolase activity,4635,188,215.73,1.000000e+00,MF
GO:0003697,single-stranded DNA binding,23,0,1.07,1.000000e+00,MF
GO:0022804,active transmembrane transporter activity,16,0,0.74,1.000000e+00,MF
GO:0005048,signal sequence binding,9,0,0.42,1.000000e+00,MF
GO:0031369,translation initiation factor binding,5,0,0.23,1.000000e+00,MF
GO:0140663,ATP-dependent FeS chaperone activity,6,0,0.28,1.000000e+00,MF
GO:0140223,general transcription initiation factor activity,7,0,0.33,1.000000e+00,MF
GO:0001067,transcription regulatory region nucleic acid binding,12,0,0.56,1.000000e+00,MF
GO:0060090,molecular adaptor activity,45,1,2.09,1.000000e+00,MF
GO:0008092,cytoskeletal protein binding,169,6,7.87,1.000000e+00,MF
GO:0022803,passive transmembrane transporter activity,16,0,0.74,1.000000e+00,MF
GO:0030276,clathrin binding,10,0,0.47,1.000000e+00,MF
GO:0005544,calcium-dependent phospholipid binding,5,0,0.23,1.000000e+00,MF
GO:0140358,P-type transmembrane transporter activity,10,0,0.47,1.000000e+00,MF
GO:0008134,transcription factor binding,7,0,0.33,1.000000e+00,MF
GO:0003684,damaged DNA binding,27,0,1.26,1.000000e+00,MF
GO:0003774,cytoskeletal motor activity,63,2,2.93,1.000000e+00,MF
GO:0000150,DNA strand exchange activity,6,0,0.28,1.000000e+00,MF
GO:0005092,GDP-dissociation inhibitor activity,5,0,0.23,1.000000e+00,MF
GO:0060089,molecular transducer activity,59,1,2.75,1.000000e+00,MF
GO:0043022,ribosome binding,16,0,0.74,1.000000e+00,MF
GO:0140993,histone modifying activity,48,1,2.23,1.000000e+00,MF
GO:0180051,translation factor activity,163,4,7.59,1.000000e+00,MF
GO:0005488,binding,220,6,10.24,1.000000e+00,MF
GO:0030234,enzyme regulator activity,15,0,0.70,1.000000e+00,MF
GO:0140096,"catalytic activity, acting on a protein",2243,99,104.40,1.000000e+00,MF
GO:0003676,nucleic acid binding,1485,46,69.12,1.000000e+00,MF
GO:0030695,GTPase regulator activity,5,0,0.23,1.000000e+00,MF
GO:0015453,oxidoreduction-driven active transmembrane transporter activity,8,0,0.37,1.000000e+00,MF
GO:0008320,transmembrane protein transporter activity,5,0,0.23,1.000000e+00,MF
GO:0019001,guanyl nucleotide binding,55,1,2.56,1.000000e+00,MF
GO:0003735,structural constituent of ribosome,233,5,10.84,1.000000e+00,MF
GO:0051536,iron-sulfur cluster binding,14,0,0.65,1.000000e+00,MF
GO:0044877,protein-containing complex binding,5,0,0.23,1.000000e+00,MF
GO:0140098,"catalytic activity, acting on RNA",339,9,15.78,1.000000e+00,MF
GO:0005524,ATP binding,2090,82,97.28,1.000000e+00,MF
GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,15,0,0.70,1.000000e+00,MF
GO:0016151,nickel cation binding,5,0,0.23,1.000000e+00,MF
GO:0005507,copper ion binding,80,2,3.72,1.000000e+00,MF
GO:2001070,starch binding,11,0,0.51,1.000000e+00,MF
GO:0030248,cellulose binding,131,1,6.10,1.000000e+00,MF
GO:0140097,"catalytic activity, acting on DNA",348,4,16.20,1.000000e+00,MF
GO:0005337,nucleoside transmembrane transporter activity,7,0,0.33,1.000000e+00,MF
GO:0016530,metallochaperone activity,6,0,0.28,1.000000e+00,MF
GO:0019211,phosphatase activator activity,9,0,0.42,1.000000e+00,MF
GO:0042277,peptide binding,9,0,0.42,1.000000e+00,MF
GO:0015252,proton channel activity,19,0,0.88,1.000000e+00,MF
GO:0005247,voltage-gated chloride channel activity,5,0,0.23,1.000000e+00,MF
GO:0005525,GTP binding,404,11,18.80,1.000000e+00,MF
GO:0005543,phospholipid binding,10,0,0.47,1.000000e+00,MF
GO:0043021,ribonucleoprotein complex binding,23,0,1.07,1.000000e+00,MF
GO:0019887,protein kinase regulator activity,8,0,0.37,1.000000e+00,MF
GO:0008271,secondary active sulfate transmembrane transporter activity,8,0,0.37,1.000000e+00,MF
GO:0001671,ATPase activator activity,6,0,0.28,1.000000e+00,MF
GO:0005254,chloride channel activity,12,0,0.56,1.000000e+00,MF
GO:0008199,ferric iron binding,6,0,0.28,1.000000e+00,MF
GO:0005471,ATP:ADP antiporter activity,5,0,0.23,1.000000e+00,MF
GO:0015369,calcium:proton antiporter activity,14,0,0.65,1.000000e+00,MF
GO:0005536,D-glucose binding,10,0,0.47,1.000000e+00,MF
GO:0031683,G-protein beta/gamma-subunit complex binding,78,2,3.63,1.000000e+00,MF
GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,8,0,0.37,1.000000e+00,MF
